customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
2576-HXMPA,Female,0.0,Yes,Yes,0.9706528056817955,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,18.874035038400404,627.4,No
7587-AOVVU,Male,0.0,No,No,26.59484778690059,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,No,Electronic check,103.82413223256825,2271.85,Yes
5590-BYNII,Male,0.0,No,No,22.12763370505955,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,110.41834079132889,184.05,Yes
6898-MDLZW,Female,0.0,Yes,No,12.548392452518495,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),52.5075618398676,3058.65,No
3237-AJGEH,Male,0.0,No,No,3.2532646949254143,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Two year,No,Electronic check,29.896417343212484,2954.5,No
4707-YNOQA,Female,0.0,No,No,37.0729767229127,No,No,DSL,No internet service,Yes,No,No,No,No internet service,Two year,No,Mailed check,26.818479098252705,3827.9,No
9357-UJRUN,Female,0.0,Yes,No,21.69107532181751,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),55.08531980535694,1747.2,No
1591-NFNLQ,Male,0.0,Yes,No,51.33082373121689,No,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,83.7353502661393,2473.95,Yes
8648-PFRMP,Female,0.9871908845100552,No,Yes,14.245756872638843,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),42.03509838688861,2448.5,No
7663-CUXZB,Female,0.0,Yes,No,63.857374124316664,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.71346624897794,2044.95,Yes
0258-NOKBL,Male,0.0,Yes,Yes,2.8265594551557043,No,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),86.40027082366937,137.85,Yes
1163-VIPRI,Male,0.0,No,Yes,62.86521612222228,No,No,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,108.94652837932688,355.9,Yes
2815-CPTUL,Male,1.023243567979054,Yes,No,5.182709747575935,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,75.50443255918938,220.45,No
9348-ROUAI,Male,0.0,No,No,53.603030330671764,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,97.1578265402333,7711.45,No
9443-JUBUO,Male,0.0,Yes,No,77.7207000245777,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,64.55511303135269,386.5,Yes
0596-BQCEQ,Male,0.0,Yes,No,59.78477292097938,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,103.7688057733361,6885.75,Yes
1481-ZUWZA,Female,0.0,No,No,25.284615286976297,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),88.10043289561523,1356.3,Yes
3043-TYBNO,Male,0.0,Yes,Yes,2.8241027715685445,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,59.34329534765895,1588.25,Yes
4830-FAXFM,Male,0.0,No,Yes,19.425235535449143,Yes,No,DSL,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Electronic check,23.933865356329743,240.45,Yes
5906-BFOZT,Female,0.0,Yes,No,0.9532294900435663,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),19.110292875582445,90.85,No
2960-NKRSO,Male,0.0,Yes,No,22.00472258425981,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,No,Credit card (automatic),91.77852396052677,1850.65,Yes
8996-ZROXE,Male,0.9412292218644478,Yes,Yes,53.89577473287547,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No,One year,Yes,Mailed check,52.626047958454386,143.9,No
5598-IKHQQ,Male,0.0,No,No,78.91545595399283,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,23.74135247885185,1559.25,Yes
0397-ZXWQF,Male,0.0,Yes,No,71.21266109259365,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),19.856628226485252,61.35,No
5266-PFRQK,Female,0.0,No,Yes,51.20052192761797,No,No phone service,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),19.24788416985254,1345.55,No
4674-HGNUA,Female,0.0,Yes,No,68.6551555218131,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),91.64837226282263,305.55,Yes
6765-MBQNU,Male,0.0,Yes,No,24.559342383261363,No,No phone service,No,No,No,No internet service,No,No internet service,Yes,One year,No,Mailed check,23.684388168256095,2684.85,Yes
9786-IJYDL,Female,0.0,Yes,No,37.48067438869174,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),121.923897423416,2006.1,Yes
1303-SRDOK,Female,0.0,No,No,51.43200563206446,No,No,DSL,No internet service,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),65.50878814403767,324.8,No
3769-MHZNV,Male,0.0,Yes,No,31.534947695183337,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),19.457097610291928,2603.3,No
6295-OSINB,Female,0.0,Yes,No,69.24732117289598,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,106.23406441388177,5943.65,No
3308-MHOOC,Female,0.0,No,Yes,0.9318922732725794,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),17.67991248930709,3600.65,Yes
2309-OSFEU,Male,0.0,Yes,No,9.78613445836636,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,31.512134182956462,1232.9,Yes
2207-QPJED,Female,1.0321607495482217,Yes,Yes,39.75095936376403,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),90.48165732332393,6871.9,Yes
4177-JPDFU,Male,0.0,No,Yes,11.069918224198357,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),33.053837615659106,89.75,No
2239-CFOUJ,Male,0.0,No,Yes,1.0765742457605711,No,No,Fiber optic,No internet service,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),19.79851202181029,1011.8,No
8046-DNVTL,Male,0.0,No,No,64.73800604865757,No,No,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,39.50445387220879,134.5,No
2209-XADXF,Male,0.0,Yes,No,0.9416187490722909,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,26.76606976311346,2289.9,No
6620-JDYNW,Male,0.0,Yes,No,18.13986154738958,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),61.0876292523498,1857.3,Yes
1891-FZYSA,Male,1.0261806478034143,Yes,Yes,64.61115946606196,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),91.249374769102,1170.5,Yes
4770-UEZOX,Male,0.0,Yes,Yes,1.9327285105896275,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,79.29708154300823,3088.75,No
1038-RQOST,Female,0.0,No,No,20.053888505394045,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,20.484028122300288,1390.85,No
7613-LLQFO,Male,0.0,Yes,Yes,12.74548329461675,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,86.66074233705629,602.55,No
4568-TTZRT,Male,0.0,Yes,Yes,8.727854008986315,No,No phone service,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),20.965745398829803,59.25,Yes
9513-DXHDA,Female,0.0,No,Yes,27.25712357833595,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,77.25692842641166,402.5,No
2640-PMGFL,Male,0.0,No,No,24.729342917911946,No,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),74.00214377561038,678.8,No
3801-HMYNL,Female,0.0,No,No,1.003930294977898,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,83.82588443236737,5411.65,Yes
0516-QREYC,Male,0.9491638004595424,No,No,25.792920816920464,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,20.823203913441247,7609.75,Yes
9685-WKZGT,Male,0.9751824168788908,No,Yes,13.509499135344766,No,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,No,Mailed check,69.37075763128902,137.6,No
6022-UGGSO,Male,0.9359514082039107,Yes,Yes,31.31837250583312,No,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,Yes,Mailed check,73.66946978079294,854.9,No
8084-OIVBS,Male,0.0,No,Yes,10.189065655537458,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Mailed check,19.590004607410187,943.1,Yes
8896-BQTTI,Male,0.0,No,Yes,0.9462019273142734,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,27.124894405013695,1101.85,Yes
3865-QBWSJ,Female,0.96949645403613,Yes,No,41.761469038630814,No,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),81.54883653668414,219,Yes
3352-RICWQ,Female,0.0,No,Yes,8.187106420761483,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),21.03676011488932,853.1,Yes
2160-GPFXD,Female,0.0,No,No,58.357874532739174,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,68.02211886579282,57.2,Yes
2065-MMKGR,Female,0.0,No,Yes,28.679575753108235,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),65.15070852787493,436.9,No
5857-TYBCJ,Male,0.9115104043243927,No,No,40.04309922291367,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),83.08188836831097,1861.5,Yes
1498-NHTLT,Male,0.0,No,No,59.43644691884821,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),83.35261245917587,4245.55,Yes
4484-CGXFK,Male,0.0,No,No,3.1358387319840766,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,60.819211929526666,3132.75,Yes
1402-PTHGN,Male,0.0,No,Yes,17.882131606334255,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),55.631533341531394,69.4,Yes
4176-RELJR,Female,0.9978309185321852,Yes,Yes,65.93591833439828,No,No,No,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),23.232511517963186,97.5,No
6214-EDAKZ,Female,0.0,Yes,No,20.416478819030008,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),59.89058272818659,1696.2,No
5199-FPUSP,Female,0.0,Yes,No,34.97091591769531,No,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),34.09065930239767,6688.95,Yes
6377-KSLXC,Male,0.0,No,Yes,4.83491036042508,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),18.68723123916888,4929.55,Yes
1796-JANOW,Male,0.0,No,Yes,2.100446380105159,No,No,No,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),20.654012653231845,846.8,Yes
0238-WHBIQ,Male,0.0,Yes,No,65.29094068274388,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),92.22174660850142,1537.9,No
8735-NBLWT,Male,0.0,Yes,No,9.308936759968923,Yes,No,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.548666038319404,3686.05,No
6651-RLGGM,Female,0.0,Yes,Yes,61.75376528075025,No,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,No,Electronic check,25.015990002791455,2139.2,No
6127-ISGTU,Male,0.0,No,Yes,16.107654567334205,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,91.71743781550941,4013.8,Yes
1614-JBEBI,Female,0.0,No,No,7.382370896801185,No,Yes,No,Yes,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),19.403602639696224,3483.45,Yes
8740-XLHDR,Male,0.0,Yes,No,4.945512857425488,Yes,No phone service,No,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,40.428447278038504,2345.2,Yes
1208-DNHLN,Male,0.0,Yes,No,23.149790797298696,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),50.37620932578068,679.85,No
1761-AEZZR,Male,0.0,No,Yes,0.9446605671585512,No,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,86.21328469721684,1205.5,No
3923-CSIHK,Male,0.9654162441935771,Yes,Yes,48.01208474654249,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),70.26257869692084,1078.75,No
5696-EXCYS,Female,0.0,No,Yes,18.203189319177916,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,18.71242993875163,1836.9,No
5795-KTGUD,Female,0.0,No,No,61.5944065672047,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.64944657409947,2763.35,No
7120-RFMVS,Male,0.0,No,No,0.9939076545761806,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,82.65742861754742,553.4,Yes
7924-GJZFI,Female,0.9965863271373135,No,Yes,25.738444479232104,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),63.8517381792293,6333.8,No
4702-HDRKD,Female,0.0,Yes,No,61.43961812729224,No,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),49.94887691852173,770.4,Yes
8512-WIWYV,Female,0.0,No,Yes,31.42703248507983,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,18.772515593011285,483.7,No
5897-ZYEKH,Female,1.0933905267860207,No,Yes,63.45755213562496,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,106.35116756753386,44.6,No
5456-ITGIC,Female,0.928824105957971,No,Yes,69.54651524993838,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),68.07243625836665,452.35,Yes
7317-GGVPB,Female,0.0,Yes,Yes,75.24754225271938,No,No,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,108.05098626911976,217.55,No
1406-PUQVY,Male,0.0,No,No,1.047018232541054,No,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,54.01216059818298,770.4,Yes
1322-AGOQM,Male,0.0,No,Yes,49.628915526566516,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,No,Credit card (automatic),27.33419145212494,471.55,No
3677-IYRBF,Female,1.0987386069734082,Yes,Yes,1.8060342542119123,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,29.149805520931565,5293.95,Yes
5692-FPTAH,Male,0.0,Yes,No,1.0292111672709152,No,No,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),47.652163810567274,416.4,Yes
9114-AAFQH,Female,0.0,No,No,50.065218423546405,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Mailed check,65.87025562931274,442.85,No
8715-KKTFG,Female,0.0,Yes,Yes,61.82632318450417,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),103.60301478099545,6578.55,No
1550-LOAHA,Male,0.0,Yes,Yes,31.225003026418637,No,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,88.45076197196232,3297,Yes
1728-BQDMA,Female,0.0,Yes,No,2.1184109210546342,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,42.1937878696062,3365.4,No
0268-QKIWO,Male,0.0,No,Yes,3.0358666883107897,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.04991891228702,2879.2,No
0876-WDUUZ,Male,0.0,Yes,Yes,4.695687458559312,Yes,Yes,No,Yes,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),85.21835077540845,4226.7,Yes
5117-ZSMHQ,Female,0.0,No,No,66.77858809020856,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),82.44515890735279,4741.45,No
5151-HQRDG,Female,0.0,No,No,36.644464022747584,No,Yes,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),59.97421601060717,8332.15,No
0960-HUWBM,Male,0.0,Yes,Yes,61.908508807263125,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,99.27997777780894,74.9,No
6465-GSRCL,Male,0.0,Yes,Yes,63.642288135893814,No,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),97.92434537094768,649.65,Yes
0617-FHSGK,Female,0.0,No,No,45.5901664390618,No,No,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,78.28215180946592,317.25,Yes
